"comuna" "anio" "homicidios" "hurtos" "robo_lugar" "robo_sorpresa" "robo_vehiculo" "robo_violencia" "violacion"
"1327" "Rancagua" 2015 2.3 647.6 409.9 222.6 127.7 284.9 14.3
"1328" "Rancagua" 2016 1.2 634.7 447.2 206.7 173.7 275.4 13.4
"1329" "Codegua" 2001 0 249.9 NA 17.9 NA 35.7 26.8
"1330" "Codegua" 2002 0 423.5 NA 0 NA 70.6 8.8
"1331" "Codegua" 2003 0 496.6 601.2 0 8.7 61 8.7
"1332" "Codegua" 2004 0 266.9 516.6 0 17.2 17.2 17.2
"1333" "Codegua" 2005 0 476.4 467.9 8.5 0 85.1 51
"1334" "Codegua" 2006 0 370 269.1 0 8.4 67.3 33.6
"1335" "Codegua" 2007 8.3 332.3 481.8 24.9 8.3 149.5 16.6
"1336" "Codegua" 2008 0 336.9 419.1 16.4 32.9 98.6 0
"1337" "Codegua" 2009 8.1 333.1 471.2 24.4 16.2 56.9 24.4
"1338" "Codegua" 2010 0 498.1 482 40.2 24.1 96.4 0
"1339" "Codegua" 2011 0 325.6 476.4 23.8 31.8 95.3 39.7
"1340" "Codegua" 2012 7.9 298.6 440.1 47.2 39.3 188.6 7.9
"1341" "Codegua" 2013 0 303.1 606.2 62.2 62.2 101 15.5
"1342" "Codegua" 2014 0 300 376.9 53.8 30.8 84.6 7.7
"1343" "Codegua" 2015 0 532.2 638.6 38 45.6 53.2 38
"1344" "Codegua" 2016 0 331.5 753.5 7.5 67.8 135.6 30.1
"1345" "Coinco" 2001 0 152.7 NA 0 NA 45.8 0
"1346" "Coinco" 2002 0 136.1 NA 0 NA 30.3 0
"1347" "Coinco" 2003 0 104.9 299.7 0 0 30 15
"1348" "Coinco" 2004 14.9 222.8 148.5 0 0 14.9 14.9
"1349" "Coinco" 2005 0 308.5 146.9 0 0 0 0
"1350" "Coinco" 2006 0 524.9 306.2 0 0 43.7 0
"1351" "Coinco" 2007 0 577 418.3 14.4 14.4 57.7 0
"1352" "Coinco" 2008 0 701.4 515.3 28.6 42.9 28.6 0
"1353" "Coinco" 2009 0 524.7 496.4 0 14.2 85.1 42.5
"1354" "Coinco" 2010 14 561.6 224.7 14 56.2 56.2 14
"1355" "Coinco" 2011 0 459.2 347.9 0 0 41.7 0
"1356" "Coinco" 2012 0 551.9 427.7 27.6 0 41.4 41.4
"1357" "Coinco" 2013 0 519.3 382.7 54.7 13.7 13.7 0
"1358" "Coinco" 2014 0 460.9 474.4 27.1 27.1 13.6 0
"1359" "Coinco" 2015 0 456.9 416.6 13.4 40.3 40.3 13.4
"1360" "Coinco" 2016 0 467.1 493.8 0 53.4 66.7 26.7
"1361" "Coltauco" 2001 0 84.1 NA 0 NA 6 6
"1362" "Coltauco" 2002 11.9 161.2 NA 0 NA 53.7 0
"1363" "Coltauco" 2003 11.9 308.7 106.9 5.9 0 29.7 5.9
"1364" "Coltauco" 2004 0 289.2 218.4 11.8 5.9 53.1 11.8
"1365" "Coltauco" 2005 0 170.2 99.8 5.9 0 23.5 11.7
"1366" "Coltauco" 2006 0 362.1 140.2 11.7 11.7 64.2 17.5
"1367" "Coltauco" 2007 0 546.5 191.9 0 11.6 52.3 11.6
"1368" "Coltauco" 2008 0 254.5 231.3 0 11.6 69.4 17.4
"1369" "Coltauco" 2009 0 293.6 293.6 11.5 23 46 5.8
"1370" "Coltauco" 2010 0 177.5 269.1 5.7 22.9 51.5 17.2
"1371" "Coltauco" 2011 5.7 262.2 159.6 5.7 17.1 79.8 11.4
"1372" "Coltauco" 2012 0 380.2 255.4 39.7 17 62.4 22.7
"1373" "Coltauco" 2013 0 372.8 192.1 16.9 11.3 28.2 22.6
"1374" "Coltauco" 2014 0 326.2 135 16.9 16.9 33.7 5.6
"1375" "Coltauco" 2015 0 285.5 134.4 5.6 5.6 5.6 11.2
"1376" "Coltauco" 2016 0 228.7 145 11.2 11.2 61.4 16.7
"1377" "Doñihue" 2001 5.7 239 NA 5.7 NA 17.1 0
"1378" "Doñihue" 2002 11.2 415 NA 0 NA 33.6 5.6
"1379" "Doñihue" 2003 5.5 292.8 364.7 16.6 38.7 11.1 0
"1380" "Doñihue" 2004 0 512 479.3 10.9 0 54.5 5.4
"1381" "Doñihue" 2005 0 327.5 198.6 10.7 5.4 37.6 10.7
"1382" "Doñihue" 2006 0 540.1 143 5.3 15.9 63.5 5.3
"1383" "Doñihue" 2007 5.2 412.5 287.2 10.4 15.7 52.2 5.2
"1384" "Doñihue" 2008 0 576.7 478.9 15.4 10.3 97.8 20.6
"1385" "Doñihue" 2009 5.1 604.7 675.9 66.1 66.1 40.7 25.4
"1386" "Doñihue" 2010 0 506.5 315.9 45.1 70.2 65.2 25.1
"1387" "Doñihue" 2011 4.9 544.3 366.1 34.6 39.6 54.4 24.7
"1388" "Doñihue" 2012 0 449.3 498.1 14.7 39.1 73.3 4.9
"1389" "Doñihue" 2013 4.8 322.9 380.7 24.1 53 96.4 14.5
"1390" "Doñihue" 2014 0 347.4 437.8 61.9 33.3 109.4 33.3
"1391" "Doñihue" 2015 4.7 422.8 427.5 37.6 56.4 75.2 18.8
"1392" "Doñihue" 2016 0 297 617.3 23.2 120.7 55.7 4.6
"1393" "Graneros" 2001 0 263.1 NA 0 NA 55.6 7.4
"1394" "Graneros" 2002 0 530.3 NA 14.6 NA 62.2 7.3
"1395" "Graneros" 2003 0 689.5 411.5 18 14.4 140.8 3.6
"1396" "Graneros" 2004 10.7 912.1 431.1 67.7 21.4 253 7.1
"1397" "Graneros" 2005 3.5 886.4 478.4 77.4 0 193.5 10.6
"1398" "Graneros" 2006 0 781.1 458.2 66 27.8 149.3 24.3
"1399" "Graneros" 2007 0 836.2 373.6 58.3 54.8 246.8 17.1
"1400" "Graneros" 2008 6.8 649.8 419.6 60.9 60.9 203.1 27.1
"1401" "Graneros" 2009 0 768.5 424.4 100.2 33.4 217.2 6.7
"1402" "Graneros" 2010 3.3 712.8 316.8 72.6 19.8 168.3 9.9
"1403" "Graneros" 2011 3.3 850.9 564 81.5 52.2 198.9 13
"1404" "Graneros" 2012 0 618.3 363.9 58 48.3 128.8 38.6
"1405" "Graneros" 2013 3.2 824.3 471 95.5 41.4 181.4 6.4
"1406" "Graneros" 2014 0 808.5 352.3 88.1 47.2 160.4 12.6
"1407" "Graneros" 2015 3.1 780.5 416.7 133.7 46.6 183.5 15.5
"1408" "Graneros" 2016 0 575 344.4 79.9 107.6 166 12.3
"1409" "Las Cabras" 2001 0 138.5 NA 0 NA 28.7 0
"1410" "Las Cabras" 2002 9.4 160.3 NA 0 NA 28.3 4.7
"1411" "Las Cabras" 2003 0 190.9 116.4 27.9 0 41.9 9.3
"1412" "Las Cabras" 2004 4.6 294.3 128.8 0 4.6 23 9.2
"1413" "Las Cabras" 2005 0 267.9 158.9 0 9.1 63.6 9.1
"1414" "Las Cabras" 2006 4.5 318.6 336.6 9 0 26.9 9
"1415" "Las Cabras" 2007 0 363.8 190.8 17.7 4.4 22.2 44.4
"1416" "Las Cabras" 2008 0 315.7 131.5 13.2 8.8 17.5 13.2
"1417" "Las Cabras" 2009 4.3 264.5 229.8 13 26 65.1 0
"1418" "Las Cabras" 2010 0 321.5 171.5 12.9 38.6 34.3 4.3
"1419" "Las Cabras" 2011 4.2 406.9 364.5 21.2 4.2 55.1 25.4
"1420" "Las Cabras" 2012 0 402.4 222.2 16.8 33.5 46.1 8.4
"1421" "Las Cabras" 2013 0 418.8 228.1 16.6 12.4 53.9 12.4
"1422" "Las Cabras" 2014 0 328.2 188.7 24.6 4.1 65.6 28.7
"1423" "Las Cabras" 2015 0 430.1 275.9 16.2 12.2 60.9 28.4
"1424" "Las Cabras" 2016 0 401.8 281.2 28.1 16.1 40.2 8
"1425" "Machalí" 2001 0 247.3 NA 10 NA 30.1 0
"1426" "Machalí" 2002 0 420.2 NA 0 NA 36.1 3.3
"1427" "Machalí" 2003 3.2 338.7 525.8 6.5 0 25.8 3.2
"1428" "Machalí" 2004 3.2 332.9 393.2 34.9 12.7 72.9 9.5
"1429" "Machalí" 2005 0 371.1 318.1 15.6 0 62.4 12.5
"1430" "Machalí" 2006 6.1 414 466.1 15.3 15.3 98.1 3.1
"1431" "Machalí" 2007 3 395.1 425.3 18.1 12.1 90.5 24.1
"1432" "Machalí" 2008 0 406.6 501.5 23.7 32.6 106.8 5.9
"1433" "Machalí" 2009 0 452.6 616.2 23.4 29.2 108.1 8.8
"1434" "Machalí" 2010 0 462.8 689.9 14.4 40.2 123.6 5.7
"1435" "Machalí" 2011 0 562.7 565.5 33.9 36.8 99 11.3
"1436" "Machalí" 2012 0 573.1 559.2 22.3 33.4 89 33.4
"1437" "Machalí" 2013 0 558.7 638.1 41.1 49.3 73.9 13.7
"1438" "Machalí" 2014 0 412.5 717.2 32.4 37.7 94.4 21.6
"1439" "Machalí" 2015 5.3 549.6 637.2 47.8 23.9 116.8 10.6
"1440" "Machalí" 2016 0 407.7 642.9 39.2 94.1 112.4 7.8
"1441" "Malloa" 2001 0 371 NA 0 NA 30.3 0
"1442" "Malloa" 2002 0 294 NA 22.6 NA 60.3 0
"1443" "Malloa" 2003 0 255.2 195.2 0 0 60.1 0
"1444" "Malloa" 2004 0 388.4 231.6 0 14.9 44.8 7.5
"1445" "Malloa" 2005 0 520.9 193.5 7.4 7.4 59.5 22.3
"1446" "Malloa" 2006 0 511.2 170.4 7.4 14.8 51.9 22.2
"1447" "Malloa" 2007 0 524.1 346.9 0 36.9 22.1 0
"1448" "Malloa" 2008 0 492.5 294.1 14.7 14.7 110.3 0
"1449" "Malloa" 2009 0 373.4 307.5 7.3 58.6 73.2 7.3
"1450" "Malloa" 2010 0 430.4 204.2 21.9 36.5 80.2 7.3
"1451" "Malloa" 2011 0 487.1 239.9 7.3 21.8 72.7 7.3
"1452" "Malloa" 2012 0 405.6 202.8 14.5 0 57.9 7.2
"1453" "Malloa" 2013 0 418.6 216.5 50.5 57.7 57.7 21.7
"1454" "Malloa" 2014 0 496.1 287.6 50.3 93.5 86.3 0
"1455" "Malloa" 2015 0 437 229.2 50.1 64.5 43 7.2
"1456" "Malloa" 2016 0 479.1 214.5 7.2 28.6 135.9 0
"1457" "Mostazal" 2001 0 218.1 NA 8.9 NA 44.5 4.5
"1458" "Mostazal" 2002 0 205.5 NA 4.4 NA 43.7 8.7
"1459" "Mostazal" 2003 4.3 326.4 300.7 12.9 8.6 68.7 0
"1460" "Mostazal" 2004 8.4 460.1 308.2 8.4 4.2 71.8 12.7
"1461" "Mostazal" 2005 4.2 332 311.3 24.9 0 120.4 29.1
"1462" "Mostazal" 2006 0 207.9 207.9 8.2 12.2 65.2 24.5
"1463" "Mostazal" 2007 0 212.3 316.5 12 16 80.1 24
"1464" "Mostazal" 2008 0 401.7 287.5 39.4 43.3 70.9 19.7
"1465" "Mostazal" 2009 3.9 654.6 453.2 50.4 23.2 174.3 34.9
"1466" "Mostazal" 2010 0 583 480.1 30.5 57.2 152.4 22.9
"1467" "Mostazal" 2011 0 783.6 300 48.7 63.7 161.2 15
"1468" "Mostazal" 2012 0 745.8 384 66.5 55.4 96 11.1
"1469" "Mostazal" 2013 0 745.3 490.8 61.8 69.1 98.2 10.9
"1470" "Mostazal" 2014 0 887.8 447.5 78.8 39.4 161.1 7.2
"1471" "Mostazal" 2015 0 769.1 433.9 45.9 42.3 218.7 14.1
"1472" "Mostazal" 2016 0 692.1 309.5 48.7 48.7 146.1 7
"1473" "Olivar" 2001 0 140.7 NA 0 NA 23.4 0
"1474" "Olivar" 2002 0 216.8 NA 0 NA 23.2 0
"1475" "Olivar" 2003 0 260.8 199.4 0 38.4 61.4 7.7
"1476" "Olivar" 2004 7.6 114 114 0 22.8 91.2 0
"1477" "Olivar" 2005 0 210.8 195.8 7.5 15.1 15.1 7.5
"1478" "Olivar" 2006 0 321.1 156.8 14.9 14.9 22.4 7.5
"1479" "Olivar" 2007 0 355.3 355.3 0 0 44.4 0
"1480" "Olivar" 2008 0 308.1 286.1 0 0 117.4 14.7
"1481" "Olivar" 2009 0 291.1 429.3 14.6 0 80 29.1
"1482" "Olivar" 2010 0 331.8 404 101 28.9 57.7 7.2
"1483" "Olivar" 2011 0 429.2 579.4 28.6 50.1 85.8 21.5
"1484" "Olivar" 2012 0 369 511 28.4 7.1 113.5 35.5
"1485" "Olivar" 2013 0 267.5 520.9 35.2 77.4 56.3 14.1
"1486" "Olivar" 2014 7 314.2 663.4 41.9 83.8 62.8 14
"1487" "Olivar" 2015 0 284 360.2 55.4 55.4 131.6 20.8
"1488" "Olivar" 2016 0 460.7 433.2 41.3 75.6 75.6 20.6
"1489" "Peumo" 2001 0 403.6 NA 0 NA 27.8 13.9
"1490" "Peumo" 2002 0 552.4 NA 0 NA 20.7 13.8
"1491" "Peumo" 2003 0 795 89.1 13.7 0 27.4 13.7
"1492" "Peumo" 2004 0 666.3 95.2 13.6 0 13.6 0
"1493" "Peumo" 2005 0 587.2 141.7 6.7 0 13.5 0
"1494" "Peumo" 2006 0 737.4 140.8 0 0 33.5 0
"1495" "Peumo" 2007 0 559.5 126.6 20 0 46.6 20
"1496" "Peumo" 2008 0 661.9 92.7 19.9 0 39.7 19.9
"1497" "Peumo" 2009 0 841.6 138.1 0 0 46 6.6
"1498" "Peumo" 2010 0 555.5 176.4 13.1 26.1 45.7 19.6
"1499" "Peumo" 2011 0 467.7 220.9 13 13 39 0
"1500" "Peumo" 2012 0 393.8 77.5 6.5 32.3 38.7 12.9
"1501" "Peumo" 2013 0 314.5 141.2 32.1 12.8 12.8 0
"1502" "Peumo" 2014 0 357.4 114.9 6.4 25.5 38.3 6.4
"1503" "Peumo" 2015 0 476 272.9 19 12.7 57.1 6.3
"1504" "Peumo" 2016 0 574.3 208.3 44.2 18.9 50.5 18.9
"1505" "Pichidegua" 2001 0 153.7 NA 0 NA 32.9 0
"1506" "Pichidegua" 2002 0 201.8 NA 5.5 NA 21.8 5.5
"1507" "Pichidegua" 2003 0 184.3 151.8 0 0 16.3 0
"1508" "Pichidegua" 2004 5.4 301.7 156.2 5.4 0 21.5 10.8
"1509" "Pichidegua" 2005 5.4 251.6 123.1 0 0 10.7 10.7
"1510" "Pichidegua" 2006 0 165.1 170.4 5.3 16 32 5.3
"1511" "Pichidegua" 2007 0 212 148.4 0 0 26.5 5.3
"1512" "Pichidegua" 2008 0 295.3 195.1 10.5 10.5 58 15.8
"1513" "Pichidegua" 2009 0 377.5 125.8 10.5 26.2 57.7 10.5
"1514" "Pichidegua" 2010 0 271.3 135.7 0 31.3 15.7 10.4
"1515" "Pichidegua" 2011 0 368.9 181.8 10.4 15.6 20.8 10.4
"1516" "Pichidegua" 2012 0 243 212 5.2 5.2 36.2 10.3
"1517" "Pichidegua" 2013 0 349.9 123.5 20.6 5.1 51.5 0
"1518" "Pichidegua" 2014 0 368.9 107.6 10.2 15.4 61.5 10.2
"1519" "Pichidegua" 2015 0 270.3 35.7 5.1 10.2 15.3 10.2
"1520" "Pichidegua" 2016 0 248.9 40.6 15.2 5.1 30.5 0
"1521" "Quinta de Tilcoco" 2001 0 154.2 NA 0 NA 8.6 17.1
"1522" "Quinta de Tilcoco" 2002 0 222 NA 0 NA 42.7 8.5
"1523" "Quinta de Tilcoco" 2003 0 357.1 204 8.5 0 42.5 0
"1524" "Quinta de Tilcoco" 2004 0 381.2 144 0 0 33.9 25.4
"1525" "Quinta de Tilcoco" 2005 16.9 455.6 185.6 8.4 0 50.6 0
"1526" "Quinta de Tilcoco" 2006 8.4 395.3 210.3 0 8.4 25.2 16.8
"1527" "Quinta de Tilcoco" 2007 0 511.2 310.1 16.8 8.4 33.5 0
"1528" "Quinta de Tilcoco" 2008 0 384.1 233.8 16.7 0 58.5 16.7
"1529" "Quinta de Tilcoco" 2009 0 441.2 133.2 8.3 8.3 83.2 0
"1530" "Quinta de Tilcoco" 2010 8.3 481.4 182.6 0 0 24.9 16.6
"1531" "Quinta de Tilcoco" 2011 0 495.8 90.9 8.3 8.3 8.3 16.5
"1532" "Quinta de Tilcoco" 2012 0 345.8 255.3 8.2 0 65.9 0
"1533" "Quinta de Tilcoco" 2013 0 394 229.8 49.2 49.2 57.5 16.4
"1534" "Quinta de Tilcoco" 2014 0 457.7 286 16.3 49 73.6 16.3
"1535" "Quinta de Tilcoco" 2015 0 627.9 236.5 0 8.2 73.4 8.2
"1536" "Quinta de Tilcoco" 2016 0 577.4 268.4 40.7 24.4 89.5 40.7
"1537" "Rengo" 2001 0 410.4 NA 3.8 NA 85.1 13.2
"1538" "Rengo" 2002 3.7 547.8 NA 7.5 NA 104.3 3.7
"1539" "Rengo" 2003 1.8 640.8 407.6 12.9 14.7 113.8 9.2
"1540" "Rengo" 2004 0 895.8 597.2 18.1 14.5 226.2 14.5
"1541" "Rengo" 2005 0 587.1 505 10.7 19.6 132 5.4
"1542" "Rengo" 2006 1.8 642.2 255.1 14.1 10.6 131.9 10.6
"1543" "Rengo" 2007 1.7 544.7 294.9 26 22.6 126.6 15.6
"1544" "Rengo" 2008 8.6 616 366.2 22.2 18.8 147.2 8.6
"1545" "Rengo" 2009 3.4 717.4 442.3 32.1 38.8 138.4 11.8
"1546" "Rengo" 2010 0 664.6 369.8 70 51.6 128.2 16.7
"1547" "Rengo" 2011 3.3 660.6 409.2 100.2 21.4 146.2 23
"1548" "Rengo" 2012 0 413.4 299.9 111.9 25.9 128.1 25.9
"1549" "Rengo" 2013 0 500.7 316.7 110.4 52.8 86.4 16
"1550" "Rengo" 2014 0 587.3 322.1 132.6 83.7 126.3 11.1
"1551" "Rengo" 2015 0 582.9 338.2 106 59.2 146.5 12.5
"1552" "Rengo" 2016 0 532.6 406.4 124.7 57 143.2 6.2
"1553" "Requínoa" 2001 4.3 151.8 NA 0 NA 17.3 0
"1554" "Requínoa" 2002 0 184.1 NA 8.6 NA 38.5 4.3
"1555" "Requínoa" 2003 4.2 346.7 384.8 0 4.2 55 0
"1556" "Requínoa" 2004 0 492.7 300.6 4.2 4.2 129.4 4.2
"1557" "Requínoa" 2005 4.1 462.1 288.8 8.3 4.1 152.7 12.4
"1558" "Requínoa" 2006 0 587.2 244.7 16.3 12.2 85.6 8.2
"1559" "Requínoa" 2007 0 681.2 407.1 24.2 20.2 120.9 4
"1560" "Requínoa" 2008 0 410.3 330.6 15.9 27.9 123.5 15.9
"1561" "Requínoa" 2009 0 370.4 267.9 19.7 19.7 134 15.8
"1562" "Requínoa" 2010 0 377.9 338.9 27.3 27.3 89.6 0
"1563" "Requínoa" 2011 3.9 474 474 30.8 57.8 100.2 15.4
"1564" "Requínoa" 2012 0 430.7 343.1 34.3 57.2 83.9 15.2
"1565" "Requínoa" 2013 0 535.6 426.3 56.6 75.4 116.9 18.9
"1566" "Requínoa" 2014 0 432.9 369.5 41.1 59.7 97 22.4
"1567" "Requínoa" 2015 3.7 468.8 391.3 51.7 40.6 132.9 11.1
"1568" "Requínoa" 2016 0 533.9 669.2 76.8 91.4 87.8 18.3
"1569" "San Vicente" 2001 0 485.5 NA 0 NA 12 2.4
"1570" "San Vicente" 2002 0 524 NA 2.4 NA 23.7 4.7
"1571" "San Vicente" 2003 0 704.2 196.5 0 2.3 23.4 0
"1572" "San Vicente" 2004 2.3 914.3 210.1 18.5 9.2 55.4 9.2
"1573" "San Vicente" 2005 2.3 688.3 250.7 18.2 20.5 93.4 20.5
"1574" "San Vicente" 2006 0 733.7 254.3 15.8 24.8 67.5 6.8
"1575" "San Vicente" 2007 4.4 660.4 184.6 28.9 15.6 71.2 20
"1576" "San Vicente" 2008 4.4 812.8 318.5 37.3 37.3 72.5 17.6
"1577" "San Vicente" 2009 0 764 358.1 30.4 41.2 84.7 13
"1578" "San Vicente" 2010 0 716.4 349.6 51.5 49.3 81.5 17.2
"1579" "San Vicente" 2011 0 758.9 468.5 70 38.2 53 23.3
"1580" "San Vicente" 2012 0 574.2 270.3 21 16.8 67.1 12.6
"1581" "San Vicente" 2013 2.1 546.8 252.7 47.6 24.9 64.2 41.4
"1582" "San Vicente" 2014 0 419.9 249.9 57.3 38.9 57.3 14.3
"1583" "San Vicente" 2015 0 396.9 208.6 40.5 54.7 44.6 16.2
"1584" "San Vicente" 2016 0 378.6 210.4 24 44.1 26 14
"1585" "Pichilemu" 2001 0 443.1 NA 0 NA 23.3 15.5
"1586" "Pichilemu" 2002 0 474.5 NA 0 NA 30.6 7.7
"1587" "Pichilemu" 2003 0 331.8 0 0 7.5 0 15.1
"1588" "Pichilemu" 2004 0 779.7 482.7 7.4 0 133.7 0
"1589" "Pichilemu" 2005 0 1038.8 424.3 21.9 7.3 102.4 14.6
"1590" "Pichilemu" 2006 0 1008.1 439.3 36 0 108 14.4
"1591" "Pichilemu" 2007 0 951 354.8 21.3 7.1 92.3 14.2
"1592" "Pichilemu" 2008 0 888 454.5 28 28 118.9 14
"1593" "Pichilemu" 2009 6.9 682.5 654.9 13.8 41.4 68.9 20.7
"1594" "Pichilemu" 2010 0 754.5 414.7 27.2 27.2 74.8 27.2
"1595" "Pichilemu" 2011 6.7 749.5 562.1 53.5 53.5 107.1 26.8
"1596" "Pichilemu" 2012 0 884.3 442.2 33 39.6 79.2 13.2
"1597" "Pichilemu" 2013 0 891.2 357.8 19.5 19.5 84.6 13
"1598" "Pichilemu" 2014 0 769.5 359.1 70.5 12.8 25.7 12.8
"1599" "Pichilemu" 2015 0 1081.1 436.2 56.9 31.6 88.5 12.6
"1600" "Pichilemu" 2016 0 1128.9 411.7 24.9 31.2 112.3 18.7
"1601" "La Estrella" 2001 0 92.7 NA 0 NA 0 23.2
"1602" "La Estrella" 2002 0 91.9 NA 0 NA 23 0
"1603" "La Estrella" 2003 0 45.3 0 0 0 0 0
"1604" "La Estrella" 2004 0 180 180 0 0 45 22.5
"1605" "La Estrella" 2005 0 88.8 22.2 0 0 0 0
"1606" "La Estrella" 2006 0 66 22 0 0 22 0
"1607" "La Estrella" 2007 0 130.7 43.6 0 21.8 0 0
"1608" "La Estrella" 2008 0 129.6 43.2 0 0 0 0
"1609" "La Estrella" 2009 0 213.8 64.1 0 0 21.4 0
"1610" "La Estrella" 2010 0 253.6 42.3 0 0 21.1 42.3
"1611" "La Estrella" 2011 0 230.5 104.8 0 21 21 0
"1612" "La Estrella" 2012 0 311.1 145.2 0 20.7 0 0
"1613" "La Estrella" 2013 0 122.9 102.4 0 20.5 20.5 0
"1614" "La Estrella" 2014 0 243.5 182.6 0 0 0 0
"1615" "La Estrella" 2015 0 281.5 100.5 0 0 40.2 0
"1616" "La Estrella" 2016 0 219.2 99.6 0 0 39.8 0
"1617" "Litueche" 2001 0 88.8 NA 0 NA 0 0
"1618" "Litueche" 2002 0 71 NA 0 NA 0 17.7
"1619" "Litueche" 2003 0 195.3 0 0 0 17.8 0
"1620" "Litueche" 2004 0 53.3 142 0 0 0 0
"1621" "Litueche" 2005 0 284.1 88.8 0 0 71 0
"1622" "Litueche" 2006 0 426.4 124.4 0 0 53.3 0
"1623" "Litueche" 2007 0 515.6 248.9 0 17.8 35.6 0
"1624" "Litueche" 2008 0 480.8 195.9 0 0 53.4 17.8
"1625" "Litueche" 2009 0 410.1 267.5 0 0 71.3 17.8
"1626" "Litueche" 2010 0 374.3 213.9 35.7 0 35.7 0
"1627" "Litueche" 2011 0 660 196.2 17.8 17.8 35.7 17.8
"1628" "Litueche" 2012 17.9 429.3 286.2 0 0 17.9 17.9
"1629" "Litueche" 2013 0 394.3 358.4 0 17.9 35.8 0
"1630" "Litueche" 2014 0 269.3 269.3 18 18 0 18
"1631" "Litueche" 2015 0 161.8 233.8 18 18 0 36
"1632" "Litueche" 2016 0 216.3 252.3 18 18 36 0
"1633" "Marchigüe" 2001 0 14.1 NA 0 NA 0 0
"1634" "Marchigüe" 2002 0 55.8 NA 0 NA 0 0
"1635" "Marchigüe" 2003 0 41.5 0 0 0 41.5 13.8
"1636" "Marchigüe" 2004 0 54.8 0 13.7 0 0 13.7
"1637" "Marchigüe" 2005 0 312.1 27.1 13.6 0 27.1 0
"1638" "Marchigüe" 2006 13.5 363.4 0 0 0 13.5 0
"1639" "Marchigüe" 2007 0 333.1 26.6 0 0 26.6 0
"1640" "Marchigüe" 2008 0 370.1 132.2 0 0 26.4 0
"1641" "Marchigüe" 2009 0 445.3 157.2 0 0 39.3 13.1
"1642" "Marchigüe" 2010 0 376.7 142.9 13 26 39 26
"1643" "Marchigüe" 2011 0 373.4 154.5 12.9 0 25.7 25.7
"1644" "Marchigüe" 2012 0 229.8 63.8 25.5 12.8 25.5 12.8
"1645" "Marchigüe" 2013 0 151.9 227.8 12.7 0 0 12.7
"1646" "Marchigüe" 2014 0 188.3 37.7 25.1 0 25.1 12.6
"1647" "Marchigüe" 2015 0 261.3 24.9 12.4 0 37.3 0
"1648" "Marchigüe" 2016 0 135.8 86.4 0 24.7 37 0
"1649" "Navidad" 2001 0 128.4 NA 0 NA 18.3 0
"1650" "Navidad" 2002 0 256.4 NA 0 NA 0 0
"1651" "Navidad" 2003 0 311.2 0 0 0 0 18.3
"1652" "Navidad" 2004 0 219.7 128.2 0 0 36.6 18.3
"1653" "Navidad" 2005 0 384.5 183.1 0 0 36.6 0
"1654" "Navidad" 2006 0 164.5 164.5 0 0 36.6 18.3
"1655" "Navidad" 2007 0 311.5 293.1 0 0 55 36.6
"1656" "Navidad" 2008 0 347.7 256.2 0 18.3 73.2 36.6
"1657" "Navidad" 2009 0 384.3 347.7 18.3 0 36.6 0
"1658" "Navidad" 2010 0 439.1 311 0 0 0 18.3
"1659" "Navidad" 2011 0 347.5 219.5 0 54.9 54.9 36.6
"1660" "Navidad" 2012 18.3 402.3 402.3 0 73.2 0 0
"1661" "Navidad" 2013 0 403 219.8 18.3 0 36.6 0
"1662" "Navidad" 2014 0 530.8 238 0 36.6 36.6 18.3
"1663" "Navidad" 2015 0 513.1 586.4 0 0 36.7 18.3
"1664" "Navidad" 2016 0 275.4 495.7 18.4 55.1 36.7 0
"1665" "Paredones" 2001 0 44.1 NA 0 NA 14.7 0
"1666" "Paredones" 2002 0 73.5 NA 0 NA 0 0
"1667" "Paredones" 2003 0 88.1 0 0 0 14.7 0
"1668" "Paredones" 2004 0 58.7 14.7 0 0 0 0
"1669" "Paredones" 2005 0 234.3 0 0 0 14.6 0
"1670" "Paredones" 2006 0 146.5 43.9 0 0 14.6 14.6
"1671" "Paredones" 2007 0 293.6 0 0 0 0 0
"1672" "Paredones" 2008 0 87.9 87.9 0 14.7 0 14.7
"1673" "Paredones" 2009 0 249.4 102.7 0 0 14.7 0
"1674" "Paredones" 2010 0 249.7 132.2 0 0 14.7 14.7
"1675" "Paredones" 2011 0 205.7 44.1 0 0 0 0
"1676" "Paredones" 2012 0 235.2 29.4 0 0 14.7 14.7
"1677" "Paredones" 2013 0 176.6 73.6 14.7 0 0 0
"1678" "Paredones" 2014 0 117.8 58.9 0 14.7 0 0
"1679" "Paredones" 2015 0 132.6 44.2 14.7 0 0 0
"1680" "Paredones" 2016 0 73.7 58.9 0 0 0 0
"1681" "San Fernando" 2001 3.1 399.7 NA 0 NA 22.9 6.1
"1682" "San Fernando" 2002 1.5 690.5 NA 6 NA 58.8 6
"1683" "San Fernando" 2003 3 581 402.3 11.9 16.4 84.9 10.4
"1684" "San Fernando" 2004 1.5 809.9 390.2 42.7 14.7 123.7 11.8
"1685" "San Fernando" 2005 1.5 914.2 465.9 48 37.9 157.2 16
"1686" "San Fernando" 2006 1.4 1084.1 550 57.6 23 239 10.1
"1687" "San Fernando" 2007 1.4 1206.2 747.7 94 22.8 274.9 19.9
"1688" "San Fernando" 2008 5.6 1331.5 689 105.7 38 245.2 25.4
"1689" "San Fernando" 2009 1.4 1474.8 734.6 112.9 41.8 273.2 23.7
